  0.19960988E+04,  0.14761540E+03
  0.19961713E+04,  0.17953850E+03
  0.19962438E+04,  0.22684619E+03
  0.19963162E+04,  0.22076920E+03
  0.19963889E+04,  0.21192311E+03
  0.19964614E+04,  0.17123079E+03
  0.19965338E+04,  0.12046150E+03
  0.19966063E+04,  0.14453850E+03
  0.19966788E+04,  0.17361540E+03
  0.19967512E+04,  0.17961540E+03
  0.19968239E+04,  0.20284619E+03
  0.19968962E+04,  0.22100000E+03
  0.19969690E+04,  0.23092311E+03
  0.19970413E+04,  0.21307690E+03
  0.19971138E+04,  0.22092311E+03
  0.19971863E+04,  0.17338460E+03
  0.19972588E+04,  0.14569231E+03
  0.19973312E+04,  0.13084619E+03
  0.19974038E+04,  0.14753850E+03
  0.19974764E+04,  0.20861540E+03
  0.19975491E+04,  0.21923079E+03
  0.19976213E+04,  0.19969231E+03
  0.19976940E+04,  0.17076920E+03
  0.19977664E+04,  0.14407690E+03
  0.19978390E+04,  0.12223080E+03
  0.19979114E+04,  0.14061540E+03
  0.19979841E+04,  0.16300000E+03
  0.19980566E+04,  0.14907690E+03
  0.19981293E+04,  0.14369231E+03
  0.19982015E+04,  0.16330771E+03
  0.19982743E+04,  0.17523079E+03
  0.19983466E+04,  0.16676920E+03
  0.19984192E+04,  0.13053850E+03
  0.19984916E+04,  0.11638461E+03
  0.19985645E+04,  0.11646150E+03
  0.19986368E+04,  0.13530771E+03
  0.19987094E+04,  0.21746150E+03
  0.19987819E+04,  0.28392307E+03
  0.19988545E+04,  0.41584622E+03
  0.19989270E+04,  0.45630768E+03
  0.19989996E+04,  0.31292307E+03
  0.19990723E+04,  0.22653850E+03
  0.19991447E+04,  0.21861540E+03
  0.19992172E+04,  0.17353850E+03
  0.19992896E+04,  0.12646150E+03
  0.19993623E+04,  0.11138461E+03
  0.19994349E+04,  0.11730771E+03
  0.19995073E+04,  0.11453851E+03
  0.19995801E+04,  0.10715380E+03
  0.19996523E+04,  0.12692310E+03
  0.19997250E+04,  0.15023079E+03
  0.19997976E+04,  0.16823079E+03
  0.19998704E+04,  0.15576920E+03
  0.19999429E+04,  0.14484619E+03
  0.20000153E+04,  0.14823079E+03
  0.20000878E+04,  0.14069231E+03
  0.20001604E+04,  0.13661540E+03
  0.20002329E+04,  0.10830771E+03
  0.20003055E+04,  0.13046150E+03
  0.20003782E+04,  0.14492311E+03
  0.20004507E+04,  0.12884619E+03
  0.20005233E+04,  0.12446150E+03
  0.20005959E+04,  0.14576920E+03
  0.20006685E+04,  0.15315381E+03
  0.20007410E+04,  0.23215381E+03
  0.20008136E+04,  0.37692307E+03
  0.20008862E+04,  0.47100000E+03
  0.20009589E+04,  0.41584622E+03
  0.20010314E+04,  0.31323080E+03
  0.20011038E+04,  0.20930771E+03
  0.20011766E+04,  0.15923079E+03
  0.20012490E+04,  0.17900000E+03
  0.20013215E+04,  0.14861540E+03
  0.20013943E+04,  0.13269231E+03
  0.20014669E+04,  0.13400000E+03
  0.20015393E+04,  0.11584620E+03
  0.20016119E+04,  0.11107690E+03
  0.20016846E+04,  0.94230797E+02
  0.20017572E+04,  0.10561539E+03
  0.20018300E+04,  0.17523079E+03
  0.20019023E+04,  0.18615381E+03
  0.20019751E+04,  0.14846150E+03
  0.20020476E+04,  0.13800000E+03
  0.20021202E+04,  0.10738461E+03
  0.20021929E+04,  0.92769196E+02
  0.20022654E+04,  0.10730771E+03
  0.20023379E+04,  0.12923079E+03
  0.20024106E+04,  0.13961540E+03
  0.20024832E+04,  0.10915380E+03
  0.20025559E+04,  0.95461502E+02
  0.20026284E+04,  0.10469229E+03
  0.20027009E+04,  0.11169229E+03
  0.20027736E+04,  0.12915381E+03
  0.20028464E+04,  0.23161540E+03
  0.20029189E+04,  0.29953848E+03
  0.20029915E+04,  0.32615378E+03
  0.20030641E+04,  0.28938458E+03
  0.20031368E+04,  0.23000000E+03
  0.20032094E+04,  0.21246150E+03
  0.20032819E+04,  0.21369231E+03
  0.20033546E+04,  0.21561540E+03
  0.20034272E+04,  0.22753850E+03
  0.20034998E+04,  0.18746150E+03
  0.20035726E+04,  0.16769231E+03
  0.20036453E+04,  0.29092307E+03
  0.20037178E+04,  0.68338464E+03
  0.20037904E+04,  0.23975386E+04
  0.20038630E+04,  0.77486152E+04
  0.20039357E+04,  0.13893000E+05
  0.20040084E+04,  0.12701769E+05
  0.20040809E+04,  0.68987690E+04
  0.20041536E+04,  0.31846155E+04
  0.20042262E+04,  0.19165386E+04
  0.20042987E+04,  0.14450768E+04
  0.20043713E+04,  0.11113077E+04
  0.20044441E+04,  0.83876917E+03
  0.20045168E+04,  0.59769232E+03
  0.20045895E+04,  0.58638464E+03
  0.20046622E+04,  0.11721539E+04
  0.20047349E+04,  0.24032307E+04
  0.20048074E+04,  0.41266924E+04
  0.20048800E+04,  0.92525391E+04
  0.20049526E+04,  0.14451846E+05
  0.20050253E+04,  0.12034614E+05
  0.20050979E+04,  0.61683071E+04
  0.20051707E+04,  0.30454614E+04
  0.20052432E+04,  0.18442308E+04
  0.20053159E+04,  0.12778463E+04
  0.20053887E+04,  0.10539232E+04
  0.20054614E+04,  0.91892316E+03
  0.20055341E+04,  0.81546149E+03
  0.20056066E+04,  0.78446149E+03
  0.20056793E+04,  0.12379232E+04
  0.20057520E+04,  0.21692307E+04
  0.20058247E+04,  0.29824614E+04
  0.20058972E+04,  0.63132310E+04
  0.20059701E+04,  0.86413076E+04
  0.20060426E+04,  0.64801538E+04
  0.20061152E+04,  0.33020771E+04
  0.20061881E+04,  0.18223846E+04
  0.20062606E+04,  0.13014615E+04
  0.20063333E+04,  0.10452308E+04
  0.20064060E+04,  0.92069232E+03
  0.20064786E+04,  0.81630768E+03
  0.20065514E+04,  0.71692316E+03
  0.20066240E+04,  0.73000000E+03
  0.20066968E+04,  0.10194615E+04
  0.20067694E+04,  0.13833846E+04
  0.20068420E+04,  0.17672308E+04
  0.20069149E+04,  0.33386155E+04
  0.20069874E+04,  0.40191538E+04
  0.20070603E+04,  0.26636924E+04
  0.20071328E+04,  0.14306154E+04
  0.20072056E+04,  0.89753851E+03
  0.20072782E+04,  0.78569232E+03
  0.20073510E+04,  0.71776917E+03
  0.20074236E+04,  0.64530768E+03
  0.20074963E+04,  0.68607690E+03
  0.20075691E+04,  0.73053851E+03
  0.20076418E+04,  0.68853851E+03
  0.20077144E+04,  0.77007690E+03
  0.20077872E+04,  0.90069232E+03
  0.20078599E+04,  0.11653077E+04
  0.20079324E+04,  0.16360000E+04
  0.20080052E+04,  0.16397693E+04
  0.20080780E+04,  0.11883077E+04
  0.20081506E+04,  0.77876917E+03
  0.20082233E+04,  0.57423083E+03
  0.20082961E+04,  0.52230768E+03
  0.20083689E+04,  0.49453848E+03
  0.20084417E+04,  0.49707690E+03
  0.20085143E+04,  0.44000000E+03
  0.20085870E+04,  0.36346149E+03
  0.20086595E+04,  0.38638458E+03
  0.20087323E+04,  0.49215378E+03
  0.20088053E+04,  0.53500000E+03
  0.20088779E+04,  0.58784613E+03
  0.20089507E+04,  0.74623083E+03
  0.20090233E+04,  0.78461542E+03
  0.20090959E+04,  0.60653851E+03
  0.20091689E+04,  0.41169232E+03
  0.20092413E+04,  0.38015378E+03
  0.20093142E+04,  0.42000000E+03
  0.20093870E+04,  0.43246149E+03
  0.20094598E+04,  0.40076923E+03
  0.20095323E+04,  0.35569232E+03
  0.20096052E+04,  0.29784622E+03
  0.20096779E+04,  0.33630768E+03
  0.20097506E+04,  0.43615378E+03
  0.20098234E+04,  0.54038464E+03
  0.20098962E+04,  0.76861542E+03
  0.20099690E+04,  0.86423083E+03
  0.20100416E+04,  0.73069232E+03
  0.20101144E+04,  0.60969232E+03
  0.20101873E+04,  0.50615378E+03
  0.20102598E+04,  0.41746149E+03
  0.20103325E+04,  0.41169232E+03
  0.20104054E+04,  0.38915378E+03
  0.20104783E+04,  0.34123080E+03
  0.20105510E+04,  0.28338458E+03
  0.20106235E+04,  0.27523080E+03
  0.20106963E+04,  0.31769232E+03
  0.20107693E+04,  0.37284622E+03
  0.20108420E+04,  0.46284622E+03
  0.20109147E+04,  0.76553851E+03
  0.20109874E+04,  0.93115375E+03
  0.20110603E+04,  0.73030768E+03
  0.20111329E+04,  0.51592316E+03
  0.20112056E+04,  0.40169232E+03
  0.20112783E+04,  0.34307690E+03
  0.20113512E+04,  0.32753848E+03
  0.20114241E+04,  0.27853848E+03
  0.20114968E+04,  0.27676923E+03
  0.20115697E+04,  0.28469232E+03
  0.20116423E+04,  0.28384622E+03
  0.20117150E+04,  0.36384622E+03
  0.20117878E+04,  0.40976923E+03
  0.20118607E+04,  0.41830768E+03
  0.20119333E+04,  0.51500000E+03
  0.20120062E+04,  0.52869232E+03
  0.20120790E+04,  0.43215378E+03
  0.20121519E+04,  0.33276923E+03
  0.20122246E+04,  0.32138458E+03
  0.20122972E+04,  0.31630768E+03
  0.20123702E+04,  0.29392307E+03
  0.20124429E+04,  0.24600000E+03
  0.20125159E+04,  0.24684619E+03
  0.20125887E+04,  0.22600000E+03
  0.20126613E+04,  0.26776923E+03
  0.20127343E+04,  0.30907690E+03
  0.20128069E+04,  0.31830768E+03
  0.20128796E+04,  0.35261542E+03
  0.20129526E+04,  0.44900000E+03
  0.20130253E+04,  0.48730768E+03
  0.20130979E+04,  0.38146149E+03
  0.20131709E+04,  0.28084622E+03
  0.20132435E+04,  0.26030768E+03
  0.20133165E+04,  0.28646149E+03
  0.20133893E+04,  0.29853848E+03
  0.20134620E+04,  0.25330771E+03
  0.20135350E+04,  0.23815381E+03
  0.20136075E+04,  0.25192311E+03
  0.20136805E+04,  0.26769232E+03
  0.20137532E+04,  0.27561542E+03
  0.20138263E+04,  0.29946149E+03
  0.20138989E+04,  0.37876923E+03
  0.20139719E+04,  0.49261542E+03
  0.20140447E+04,  0.54130768E+03
  0.20141173E+04,  0.45923080E+03
  0.20141903E+04,  0.35092307E+03
  0.20142629E+04,  0.29392307E+03
  0.20143358E+04,  0.24630771E+03
  0.20144087E+04,  0.20515381E+03
  0.20144816E+04,  0.23792311E+03
  0.20145544E+04,  0.23353850E+03
  0.20146272E+04,  0.20215381E+03
  0.20147000E+04,  0.20884619E+03
  0.20147728E+04,  0.26838458E+03
  0.20148459E+04,  0.41407690E+03
  0.20149183E+04,  0.57761542E+03
  0.20149915E+04,  0.70361542E+03
  0.20150643E+04,  0.62076917E+03
  0.20151370E+04,  0.47038458E+03
  0.20152098E+04,  0.33207690E+03
  0.20152827E+04,  0.30123080E+03
  0.20153553E+04,  0.24007690E+03
  0.20154285E+04,  0.20523079E+03
  0.20155012E+04,  0.24123079E+03
  0.20155741E+04,  0.23653850E+03
  0.20156469E+04,  0.22261540E+03
  0.20157197E+04,  0.22007690E+03
  0.20157926E+04,  0.32723080E+03
  0.20158655E+04,  0.66792316E+03
  0.20159384E+04,  0.11746921E+04
  0.20160112E+04,  0.12468463E+04
  0.20160840E+04,  0.91092316E+03
  0.20161569E+04,  0.61261542E+03
  0.20162299E+04,  0.47592307E+03
  0.20163025E+04,  0.34800000E+03
  0.20163754E+04,  0.27784622E+03
  0.20164484E+04,  0.25269231E+03
  0.20165212E+04,  0.23676920E+03
  0.20165941E+04,  0.22692311E+03
  0.20166669E+04,  0.24961540E+03
  0.20167397E+04,  0.28230768E+03
  0.20168126E+04,  0.35292307E+03
  0.20168854E+04,  0.59800000E+03
  0.20169584E+04,  0.10426921E+04
  0.20170312E+04,  0.11516154E+04
  0.20171042E+04,  0.78007690E+03
  0.20171770E+04,  0.47907690E+03
  0.20172499E+04,  0.35407690E+03
  0.20173228E+04,  0.29438458E+03
  0.20173956E+04,  0.28584622E+03
  0.20174688E+04,  0.29046149E+03
  0.20175414E+04,  0.22284619E+03
  0.20176143E+04,  0.18838460E+03
  0.20176871E+04,  0.24438460E+03
  0.20177600E+04,  0.35061542E+03
  0.20178329E+04,  0.41407690E+03
  0.20179059E+04,  0.57046149E+03
  0.20179786E+04,  0.81561542E+03
  0.20180516E+04,  0.74823083E+03
  0.20181244E+04,  0.55038464E+03
  0.20181974E+04,  0.40776923E+03
  0.20182703E+04,  0.33000000E+03
  0.20183431E+04,  0.26646149E+03
  0.20184160E+04,  0.21738460E+03
  0.20184889E+04,  0.22007690E+03
  0.20185619E+04,  0.24353850E+03
  0.20186349E+04,  0.24923079E+03
  0.20187075E+04,  0.27369232E+03
  0.20187806E+04,  0.34607690E+03
  0.20188534E+04,  0.44023080E+03
  0.20189264E+04,  0.63638464E+03
  0.20189993E+04,  0.97615375E+03
  0.20190723E+04,  0.98015375E+03
  0.20191450E+04,  0.72246149E+03
  0.20192179E+04,  0.45346149E+03
  0.20192908E+04,  0.33723080E+03
  0.20193638E+04,  0.26684622E+03
  0.20194366E+04,  0.21892311E+03
  0.20195096E+04,  0.24146150E+03
  0.20195826E+04,  0.28284622E+03
  0.20196554E+04,  0.26676923E+03
  0.20197284E+04,  0.27884622E+03
  0.20198013E+04,  0.33892307E+03
  0.20198744E+04,  0.48176923E+03
  0.20199473E+04,  0.82969232E+03
  0.20200200E+04,  0.12589232E+04
  0.20200929E+04,  0.11530768E+04
  0.20201659E+04,  0.69153851E+03
  0.20202388E+04,  0.38861542E+03
  0.20203118E+04,  0.27869232E+03
  0.20203849E+04,  0.26184622E+03
  0.20204576E+04,  0.25876923E+03
  0.20205306E+04,  0.26646149E+03
  0.20206035E+04,  0.24900000E+03
  0.20206764E+04,  0.21438460E+03
  0.20207494E+04,  0.23053850E+03
  0.20208224E+04,  0.32523080E+03
  0.20208953E+04,  0.51838464E+03
  0.20209684E+04,  0.10456921E+04
  0.20210413E+04,  0.13304615E+04
  0.20211143E+04,  0.10244615E+04
  0.20211870E+04,  0.61946149E+03
  0.20212600E+04,  0.38653848E+03
  0.20213328E+04,  0.31861542E+03
  0.20214059E+04,  0.29446149E+03
  0.20214789E+04,  0.31630768E+03
  0.20215519E+04,  0.29569232E+03
  0.20216249E+04,  0.23930771E+03
  0.20216978E+04,  0.24138460E+03
  0.20217706E+04,  0.32176923E+03
  0.20218436E+04,  0.35415378E+03
  0.20219166E+04,  0.41946149E+03
  0.20219897E+04,  0.66161542E+03
  0.20220626E+04,  0.79292316E+03
  0.20221354E+04,  0.55969232E+03
  0.20222084E+04,  0.37400000E+03
  0.20222812E+04,  0.33700000E+03
  0.20223544E+04,  0.31369232E+03
  0.20224274E+04,  0.30092307E+03
  0.20225002E+04,  0.25930768E+03
  0.20225732E+04,  0.24584619E+03
  0.20226462E+04,  0.22069231E+03
  0.20227191E+04,  0.21746150E+03
  0.20227922E+04,  0.20384619E+03
  0.20228654E+04,  0.30969232E+03
  0.20229382E+04,  0.41769232E+03
  0.20230112E+04,  0.58030768E+03
  0.20230842E+04,  0.62584613E+03
