  0.73849554E+03,  0.43400000E+03
  0.73852667E+03,  0.42363638E+03
  0.73855786E+03,  0.38663638E+03
  0.73858905E+03,  0.35054547E+03
  0.73862024E+03,  0.28863638E+03
  0.73865137E+03,  0.34081818E+03
  0.73868262E+03,  0.42045450E+03
  0.73871375E+03,  0.34254547E+03
  0.73874500E+03,  0.27281818E+03
  0.73877618E+03,  0.28509088E+03
  0.73880737E+03,  0.32000000E+03
  0.73883850E+03,  0.28627277E+03
  0.73886963E+03,  0.30127277E+03
  0.73890094E+03,  0.37327277E+03
  0.73893219E+03,  0.36436362E+03
  0.73896326E+03,  0.30390909E+03
  0.73899457E+03,  0.30136362E+03
  0.73902570E+03,  0.29181818E+03
  0.73905682E+03,  0.30981818E+03
  0.73908807E+03,  0.30827277E+03
  0.73911920E+03,  0.31618179E+03
  0.73915045E+03,  0.30327277E+03
  0.73918158E+03,  0.29000000E+03
  0.73921283E+03,  0.27563638E+03
  0.73924402E+03,  0.32563638E+03
  0.73927521E+03,  0.37245450E+03
  0.73930640E+03,  0.51000000E+03
  0.73933765E+03,  0.70554547E+03
  0.73936877E+03,  0.70172729E+03
  0.73940002E+03,  0.58600000E+03
  0.73943121E+03,  0.54418176E+03
  0.73946246E+03,  0.45572726E+03
  0.73949365E+03,  0.35354547E+03
  0.73952484E+03,  0.32790909E+03
  0.73955597E+03,  0.34836362E+03
  0.73958722E+03,  0.35754547E+03
  0.73961841E+03,  0.37036362E+03
  0.73964954E+03,  0.38536362E+03
  0.73968079E+03,  0.39345450E+03
  0.73971204E+03,  0.31272726E+03
  0.73974316E+03,  0.26200000E+03
  0.73977448E+03,  0.32836362E+03
  0.73980566E+03,  0.31890909E+03
  0.73983685E+03,  0.28863638E+03
  0.73986804E+03,  0.30481818E+03
  0.73989923E+03,  0.30881818E+03
  0.73993054E+03,  0.27845450E+03
  0.73996167E+03,  0.30681818E+03
  0.73999298E+03,  0.31172726E+03
  0.74002417E+03,  0.26745450E+03
  0.74005530E+03,  0.26145450E+03
  0.74008649E+03,  0.24863637E+03
  0.74011774E+03,  0.28345450E+03
  0.74014893E+03,  0.33400000E+03
  0.74018018E+03,  0.33990909E+03
  0.74021136E+03,  0.32672726E+03
  0.74024261E+03,  0.35790909E+03
  0.74027380E+03,  0.48563638E+03
  0.74030505E+03,  0.71363635E+03
  0.74033624E+03,  0.15841818E+04
  0.74036749E+03,  0.48169087E+04
  0.74039868E+03,  0.10253817E+05
  0.74042993E+03,  0.11026455E+05
  0.74046118E+03,  0.64936362E+04
  0.74049243E+03,  0.28642727E+04
  0.74052356E+03,  0.15683638E+04
  0.74055481E+03,  0.11143638E+04
  0.74058600E+03,  0.93263635E+03
  0.74061725E+03,  0.83845459E+03
  0.74064844E+03,  0.69845459E+03
  0.74067963E+03,  0.62281818E+03
  0.74071094E+03,  0.76000000E+03
  0.74074219E+03,  0.12779092E+04
  0.74077338E+03,  0.11157273E+04
  0.74080463E+03,  0.56045459E+03
  0.74083588E+03,  0.46690909E+03
  0.74086707E+03,  0.49281818E+03
  0.74089832E+03,  0.42045450E+03
  0.74092950E+03,  0.43018179E+03
  0.74096075E+03,  0.50481818E+03
  0.74099200E+03,  0.45018179E+03
  0.74102319E+03,  0.40781818E+03
  0.74105450E+03,  0.40836362E+03
  0.74108569E+03,  0.50109088E+03
  0.74111688E+03,  0.47336362E+03
  0.74114813E+03,  0.43390909E+03
  0.74117938E+03,  0.48754547E+03
  0.74121063E+03,  0.59890906E+03
  0.74124182E+03,  0.66036359E+03
  0.74127313E+03,  0.65527271E+03
  0.74130438E+03,  0.67981818E+03
  0.74133557E+03,  0.94063635E+03
  0.74136676E+03,  0.20872727E+04
  0.74139807E+03,  0.44782725E+04
  0.74142932E+03,  0.52295454E+04
  0.74146057E+03,  0.33264543E+04
  0.74149176E+03,  0.16260000E+04
  0.74152301E+03,  0.93700000E+03
  0.74155426E+03,  0.69681818E+03
  0.74158551E+03,  0.69272729E+03
  0.74161670E+03,  0.65127271E+03
  0.74164795E+03,  0.55100000E+03
  0.74167920E+03,  0.53463635E+03
  0.74171051E+03,  0.63000000E+03
  0.74174170E+03,  0.80681818E+03
  0.74177301E+03,  0.85645459E+03
  0.74180426E+03,  0.55436359E+03
  0.74183551E+03,  0.51890906E+03
  0.74186670E+03,  0.55081818E+03
  0.74189801E+03,  0.50927277E+03
  0.74192926E+03,  0.50127277E+03
  0.74196051E+03,  0.45836362E+03
  0.74199176E+03,  0.47545450E+03
  0.74202301E+03,  0.50581818E+03
  0.74205426E+03,  0.49900000E+03
  0.74208551E+03,  0.51827271E+03
  0.74211670E+03,  0.51354547E+03
  0.74214795E+03,  0.45500000E+03
  0.74217920E+03,  0.41400000E+03
  0.74221057E+03,  0.43072726E+03
  0.74224176E+03,  0.50727277E+03
  0.74227307E+03,  0.68036359E+03
  0.74230432E+03,  0.10259092E+04
  0.74233557E+03,  0.21579089E+04
  0.74236682E+03,  0.10514455E+05
  0.74239813E+03,  0.50202641E+05
  0.74242938E+03,  0.13660555E+06
  0.74246063E+03,  0.17570683E+06
  0.74249194E+03,  0.11679591E+06
  0.74252319E+03,  0.51660543E+05
  0.74255444E+03,  0.25087545E+05
  0.74258569E+03,  0.15825909E+05
  0.74261694E+03,  0.11468727E+05
  0.74264813E+03,  0.87845449E+04
  0.74267944E+03,  0.64227271E+04
  0.74271075E+03,  0.45993633E+04
  0.74274200E+03,  0.60458174E+04
  0.74277332E+03,  0.13455909E+05
  0.74280457E+03,  0.16280455E+05
  0.74283588E+03,  0.68480000E+04
  0.74286713E+03,  0.34673635E+04
  0.74289838E+03,  0.32434543E+04
  0.74292969E+03,  0.28669089E+04
  0.74296094E+03,  0.26193635E+04
  0.74299225E+03,  0.28439089E+04
  0.74302350E+03,  0.27501819E+04
  0.74305475E+03,  0.24664543E+04
  0.74308600E+03,  0.25989089E+04
  0.74311731E+03,  0.31885454E+04
  0.74314850E+03,  0.30650911E+04
  0.74317981E+03,  0.24731819E+04
  0.74321118E+03,  0.23891819E+04
  0.74324243E+03,  0.22455454E+04
  0.74327368E+03,  0.21078181E+04
  0.74330499E+03,  0.24808181E+04
  0.74333624E+03,  0.29620000E+04
  0.74336755E+03,  0.60970908E+04
  0.74339880E+03,  0.20838271E+05
  0.74343018E+03,  0.54168363E+05
  0.74346136E+03,  0.72567734E+05
  0.74349274E+03,  0.50191363E+05
  0.74352399E+03,  0.22786090E+05
  0.74355524E+03,  0.11718909E+05
  0.74358649E+03,  0.80341821E+04
  0.74361780E+03,  0.60926362E+04
  0.74364905E+03,  0.50985454E+04
  0.74368042E+03,  0.43095454E+04
  0.74371167E+03,  0.35747273E+04
  0.74374298E+03,  0.39677273E+04
  0.74377429E+03,  0.68076362E+04
  0.74380554E+03,  0.82534551E+04
  0.74383685E+03,  0.43701821E+04
  0.74386816E+03,  0.26875454E+04
  0.74389941E+03,  0.26421819E+04
  0.74393073E+03,  0.27318181E+04
  0.74396204E+03,  0.26149089E+04
  0.74399335E+03,  0.25295454E+04
  0.74402466E+03,  0.24546365E+04
  0.74405591E+03,  0.23322727E+04
  0.74408722E+03,  0.22525454E+04
  0.74411847E+03,  0.25218181E+04
  0.74414972E+03,  0.24516365E+04
  0.74418109E+03,  0.20139092E+04
  0.74421246E+03,  0.19949092E+04
  0.74424365E+03,  0.20780911E+04
  0.74427502E+03,  0.21434543E+04
