  0.35598699E+04,  0.89290906E+03
  0.35599885E+04,  0.79618176E+03
  0.35601069E+04,  0.67509094E+03
  0.35602256E+04,  0.61045459E+03
  0.35603438E+04,  0.70209094E+03
  0.35604629E+04,  0.67863635E+03
  0.35605818E+04,  0.60663635E+03
  0.35607002E+04,  0.76790906E+03
  0.35608188E+04,  0.80145459E+03
  0.35609375E+04,  0.69272729E+03
  0.35610562E+04,  0.61300000E+03
  0.35611748E+04,  0.65518176E+03
  0.35612925E+04,  0.71600000E+03
  0.35614116E+04,  0.74927271E+03
  0.35615298E+04,  0.73190906E+03
  0.35616484E+04,  0.76063635E+03
  0.35617676E+04,  0.79872729E+03
  0.35618855E+04,  0.79636359E+03
  0.35620049E+04,  0.82554547E+03
  0.35621230E+04,  0.78181818E+03
  0.35622417E+04,  0.64072729E+03
  0.35623608E+04,  0.53463635E+03
  0.35624790E+04,  0.45481818E+03
  0.35625974E+04,  0.54009094E+03
  0.35627161E+04,  0.72118176E+03
  0.35628347E+04,  0.80954547E+03
  0.35629534E+04,  0.70627271E+03
  0.35630720E+04,  0.68981818E+03
  0.35631907E+04,  0.65536359E+03
  0.35633096E+04,  0.59354547E+03
  0.35634280E+04,  0.68836359E+03
  0.35635474E+04,  0.75036359E+03
  0.35636653E+04,  0.77163635E+03
  0.35637837E+04,  0.69818176E+03
  0.35639026E+04,  0.61527271E+03
  0.35640210E+04,  0.62336359E+03
  0.35641399E+04,  0.76090906E+03
  0.35642583E+04,  0.81136359E+03
  0.35643772E+04,  0.71209094E+03
  0.35644958E+04,  0.62800000E+03
  0.35646145E+04,  0.54345459E+03
  0.35647329E+04,  0.52172729E+03
  0.35648516E+04,  0.62072729E+03
  0.35649705E+04,  0.69181818E+03
  0.35650894E+04,  0.61663635E+03
  0.35652075E+04,  0.61363635E+03
  0.35653264E+04,  0.63172729E+03
  0.35654448E+04,  0.61554547E+03
  0.35655637E+04,  0.63936359E+03
  0.35656826E+04,  0.75681818E+03
  0.35658008E+04,  0.87927271E+03
  0.35659199E+04,  0.87709094E+03
  0.35660381E+04,  0.74390906E+03
  0.35661570E+04,  0.62936359E+03
  0.35662756E+04,  0.54818176E+03
  0.35663943E+04,  0.58427271E+03
  0.35665132E+04,  0.72145459E+03
  0.35666316E+04,  0.80154547E+03
  0.35667505E+04,  0.81700000E+03
  0.35668689E+04,  0.81927271E+03
  0.35669875E+04,  0.80981818E+03
  0.35671064E+04,  0.70327271E+03
  0.35672249E+04,  0.61263635E+03
  0.35673438E+04,  0.61090906E+03
  0.35674629E+04,  0.61800000E+03
  0.35675811E+04,  0.62636359E+03
  0.35676997E+04,  0.73963635E+03
  0.35678184E+04,  0.84163635E+03
  0.35679370E+04,  0.90245459E+03
  0.35680562E+04,  0.73027271E+03
  0.35681748E+04,  0.61327271E+03
  0.35682935E+04,  0.62236359E+03
  0.35684121E+04,  0.64918176E+03
  0.35685308E+04,  0.62590906E+03
  0.35686501E+04,  0.66500000E+03
  0.35687681E+04,  0.85372729E+03
  0.35688872E+04,  0.93572729E+03
  0.35690061E+04,  0.80827271E+03
  0.35691248E+04,  0.63381818E+03
  0.35692432E+04,  0.58627271E+03
  0.35693613E+04,  0.67945459E+03
  0.35694810E+04,  0.77036359E+03
  0.35695996E+04,  0.77327271E+03
  0.35697180E+04,  0.73000000E+03
  0.35698369E+04,  0.73663635E+03
  0.35699556E+04,  0.72627271E+03
  0.35700747E+04,  0.81736359E+03
  0.35701934E+04,  0.87618176E+03
  0.35703115E+04,  0.84409094E+03
  0.35704307E+04,  0.85054547E+03
  0.35705493E+04,  0.85563635E+03
  0.35706680E+04,  0.90400000E+03
  0.35707871E+04,  0.99227271E+03
  0.35709058E+04,  0.92018176E+03
  0.35710244E+04,  0.86954547E+03
  0.35711431E+04,  0.93136359E+03
  0.35712620E+04,  0.14377273E+04
  0.35713809E+04,  0.44640000E+04
  0.35714995E+04,  0.21783090E+05
  0.35716182E+04,  0.72450734E+05
  0.35717368E+04,  0.11683691E+06
  0.35718555E+04,  0.10624818E+06
  0.35719746E+04,  0.66568180E+05
  0.35720928E+04,  0.36962906E+05
  0.35722114E+04,  0.22484727E+05
  0.35723301E+04,  0.18493635E+05
  0.35724497E+04,  0.30931271E+05
  0.35725686E+04,  0.99036180E+05
  0.35726873E+04,  0.20373062E+06
  0.35728059E+04,  0.23014092E+06
